slug,name,positions,age,team,games_played,minutes_played,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player,is_combined_totals
holidjr01,Jrue Holiday,SHOOTING GUARD,29,NEW ORLEANS PELICANS,61,2117,17.0,0.537,0.344,0.181,3.8,10.9,7.3,29.1,2.2,1.9,14.5,24.5,2.0,1.9,3.9,0.088,1.6,0.2,1.8,2.0,False
holidju01,Justin Holiday,SMALL FORWARD,30,INDIANA PACERS,73,1826,12.1,0.585,0.681,0.138,1.9,12.2,7.1,6.7,2.3,2.2,7.9,13.4,1.6,2.6,4.2,0.112,-0.5,1.8,1.3,1.5,False
holliro01,Rondae Hollis-Jefferson,POWER FORWARD,25,TORONTO RAPTORS,60,1122,15.1,0.533,0.07,0.435,10.6,15.9,13.3,13.6,2.0,2.0,13.1,17.2,1.4,2.0,3.4,0.146,-1.2,1.5,0.3,0.6,False
holmeri01,Richaun Holmes,CENTER,26,SACRAMENTO KINGS,44,1242,19.7,0.681,0.0,0.343,11.2,21.5,16.2,5.1,1.6,4.3,11.6,15.6,3.4,1.5,4.9,0.19,0.3,0.6,1.0,0.9,False
hoodro01,Rodney Hood,SMALL FORWARD,27,PORTLAND TRAIL BLAZERS,21,619,12.2,0.625,0.413,0.157,1.7,10.4,6.1,7.0,1.3,0.6,9.4,13.9,0.9,0.2,1.1,0.084,-0.4,-0.5,-0.9,0.2,False
horfoal01,Al Horford,CENTER,33,PHILADELPHIA 76ERS,67,2025,15.7,0.536,0.399,0.113,5.6,19.3,12.4,19.2,1.2,2.6,9.7,17.5,2.8,2.6,5.4,0.128,1.3,1.0,2.2,2.2,False
hortota01,Talen Horton-Tucker,SHOOTING GUARD,19,LOS ANGELES LAKERS,6,81,12.3,0.535,0.433,0.133,2.7,6.7,4.7,10.5,4.7,1.1,15.9,19.7,0.0,0.2,0.1,0.07,-4.0,2.0,-2.1,0.0,False
houseda01,Danuel House,SMALL FORWARD,26,HOUSTON ROCKETS,63,1913,11.3,0.572,0.659,0.167,3.1,11.6,7.3,6.1,1.6,1.5,8.5,13.7,1.9,1.8,3.6,0.091,-0.8,0.0,-0.7,0.6,False
howardw01,Dwight Howard,CENTER,34,LOS ANGELES LAKERS,69,1306,18.7,0.696,0.018,0.773,14.6,27.8,21.2,4.8,1.1,5.4,18.5,14.7,2.8,2.6,5.4,0.197,-1.0,1.2,0.2,0.7,False
howarwi01,William Howard,POWER FORWARD,26,HOUSTON ROCKETS,2,13,-12.7,0.0,1.0,0.0,0.0,16.3,8.1,9.1,0.0,0.0,20.0,15.9,-0.1,0.0,-0.1,-0.357,-14.2,-5.4,-19.6,-0.1,False
huertke01,Kevin Huerter,SHOOTING GUARD,21,ATLANTA HAWKS,56,1760,11.5,0.536,0.548,0.105,2.1,12.0,7.0,17.5,1.4,1.3,12.0,17.1,1.0,0.6,1.6,0.043,-0.7,-0.9,-1.6,0.2,False
huntede01,De'Andre Hunter,SMALL FORWARD,22,ATLANTA HAWKS,63,2018,8.6,0.521,0.445,0.211,2.3,13.1,7.6,8.0,1.0,0.7,12.1,17.5,-0.4,0.5,0.1,0.002,-2.9,-1.8,-4.7,-1.4,False
hutchch01,Chandler Hutchison,SMALL FORWARD,23,CHICAGO BULLS,28,527,12.4,0.521,0.217,0.446,3.6,19.8,11.3,7.4,2.5,1.3,11.4,19.1,0.0,0.7,0.7,0.06,-2.7,0.1,-2.6,-0.1,False
ibakase01,Serge Ibaka,CENTER,30,TORONTO RAPTORS,55,1485,17.3,0.583,0.272,0.185,8.3,23.5,16.1,8.6,0.9,3.0,13.1,24.0,1.2,2.7,3.9,0.126,0.1,0.0,0.1,0.8,False
iguodan01,Andre Iguodala,SMALL FORWARD,36,MIAMI HEAT,21,418,10.5,0.507,0.534,0.17,4.7,15.7,10.4,16.9,1.6,5.0,21.6,12.7,0.0,0.6,0.6,0.065,-1.9,1.4,-0.5,0.2,False
ilyaser01,Ersan İlyasova,POWER FORWARD,32,MILWAUKEE BUCKS,63,986,14.9,0.589,0.438,0.278,6.6,22.7,15.1,6.6,1.1,1.5,8.8,16.1,1.6,2.0,3.6,0.174,-0.3,0.8,0.4,0.6,False
inglejo01,Joe Ingles,POWER FORWARD,32,UTAH JAZZ,72,2137,12.6,0.595,0.638,0.17,1.4,12.5,7.2,24.4,1.5,0.4,19.3,15.1,2.7,2.1,4.8,0.108,0.0,0.7,0.7,1.5,False
ingrabr01,Brandon Ingram,POWER FORWARD,22,NEW ORLEANS PELICANS,62,2104,18.8,0.587,0.35,0.336,2.6,16.6,9.6,19.3,1.3,1.5,13.1,28.1,3.3,1.8,5.1,0.115,2.5,-0.4,2.1,2.2,False
irvinky01,Kyrie Irving,POINT GUARD,27,BROOKLYN NETS,20,658,26.2,0.595,0.341,0.245,3.5,12.5,8.1,36.7,1.9,1.3,10.1,32.6,2.1,0.8,2.9,0.21,6.7,0.9,7.7,1.6,False
isaacjo01,Jonathan Isaac,POWER FORWARD,22,ORLANDO MAGIC,34,980,17.3,0.552,0.283,0.232,6.2,19.6,12.7,7.4,2.6,7.2,11.8,18.3,0.6,1.9,2.5,0.12,-0.5,2.9,2.3,1.1,False
iwundwe01,Wesley Iwundu,SMALL FORWARD,25,ORLANDO MAGIC,52,953,10.3,0.544,0.352,0.416,2.6,12.5,7.4,8.8,1.3,1.2,8.6,13.7,0.8,0.8,1.7,0.084,-2.7,0.0,-2.6,-0.2,False
jacksfr01,Frank Jackson,POINT GUARD,21,NEW ORLEANS PELICANS,59,797,9.1,0.51,0.435,0.227,2.9,8.1,5.5,10.8,1.0,0.4,11.9,21.2,-0.2,0.3,0.2,0.01,-3.3,-2.2,-5.5,-0.7,False
jacksja02,Jaren Jackson Jr.,CENTER,20,MEMPHIS GRIZZLIES,57,1622,16.3,0.593,0.489,0.247,3.6,13.2,8.5,7.2,1.2,5.0,10.6,24.0,1.6,1.8,3.5,0.103,0.3,0.1,0.4,1.0,False
jacksjo02,Josh Jackson,SMALL FORWARD,22,MEMPHIS GRIZZLIES,22,381,14.1,0.547,0.453,0.314,3.1,14.9,9.1,13.1,2.2,2.1,13.4,22.8,0.1,0.5,0.5,0.069,-1.1,1.1,0.0,0.2,False
jacksju01,Justin Jackson,POWER FORWARD,24,DALLAS MAVERICKS,65,1045,9.5,0.496,0.478,0.147,2.7,12.6,7.7,6.8,0.7,0.8,3.7,15.4,0.6,0.6,1.2,0.054,-2.1,-1.3,-3.4,-0.4,False
jacksre01,Reggie Jackson,POINT GUARD,29,DETROIT PISTONS,14,381,14.7,0.492,0.414,0.167,3.2,9.1,6.1,30.8,1.0,0.2,9.8,27.0,0.2,0.1,0.4,0.047,1.7,-2.2,-0.5,0.1,False
jacksre01,Reggie Jackson,SHOOTING GUARD,29,LOS ANGELES CLIPPERS,17,362,12.6,0.587,0.492,0.164,1.8,12.6,7.3,21.3,0.7,1.0,16.9,19.1,0.4,0.4,0.8,0.1,-0.1,-0.2,-0.3,0.2,False
jamesju01,Justin James,SMALL FORWARD,23,SACRAMENTO KINGS,36,232,11.0,0.477,0.345,0.25,2.8,12.9,7.8,11.2,1.3,3.7,7.9,18.9,-0.1,0.2,0.1,0.028,-1.4,-0.1,-1.4,0.0,False
jamesle01,LeBron James,POINT GUARD,35,LOS ANGELES LAKERS,67,2316,25.5,0.577,0.326,0.292,3.2,21.5,12.4,49.1,1.6,1.4,15.1,31.5,6.2,3.6,9.8,0.204,6.6,1.8,8.4,6.1,False
jeffeam01,Amile Jefferson,POWER FORWARD,26,ORLANDO MAGIC,18,74,8.9,0.372,0.0,1.0,14.1,19.5,16.7,7.2,0.7,3.7,13.0,13.5,0.0,0.1,0.0,0.023,-4.8,-1.0,-5.8,-0.1,False
jeffrda01,DaQuan Jeffries,SHOOTING GUARD,22,SACRAMENTO KINGS,13,141,11.2,0.586,0.45,0.15,2.3,12.3,7.2,7.1,1.4,0.7,4.5,13.7,0.2,0.1,0.3,0.1,-2.7,-1.1,-3.8,-0.1,False
jeromty01,Ty Jerome,SHOOTING GUARD,22,PHOENIX SUNS,31,328,7.9,0.425,0.442,0.142,2.3,13.4,7.8,18.2,2.2,0.8,13.0,17.9,-0.3,0.3,0.0,-0.003,-4.0,0.1,-3.8,-0.2,False
johnsal02,Alize Johnson,POWER FORWARD,23,INDIANA PACERS,17,118,13.3,0.509,0.276,0.345,15.0,29.4,22.3,7.7,1.2,1.5,17.3,15.0,0.1,0.2,0.3,0.111,-1.8,0.3,-1.5,0.0,False
johnsbj01,B.J. Johnson,SMALL FORWARD,24,ORLANDO MAGIC,10,83,5.4,0.412,0.281,0.313,3.8,16.1,9.7,5.1,1.8,0.0,14.2,22.1,-0.2,0.1,-0.1,-0.074,-5.8,-3.2,-9.0,-0.1,False
johnsca02,Cameron Johnson,POWER FORWARD,23,PHOENIX SUNS,57,1255,12.9,0.586,0.672,0.141,4.3,12.4,8.3,7.7,1.4,1.4,6.9,15.7,1.7,1.0,2.7,0.102,0.8,-0.4,0.3,0.7,False
johnsja01,James Johnson,POWER FORWARD,32,MIAMI HEAT,18,281,11.1,0.547,0.517,0.161,3.3,16.9,10.4,11.1,1.0,4.6,13.9,17.0,0.0,0.4,0.4,0.065,-2.6,0.8,-1.8,0.0,False
johnsja01,James Johnson,CENTER,32,MINNESOTA TIMBERWOLVES,14,338,17.9,0.588,0.359,0.266,5.1,15.9,10.3,24.4,2.6,4.7,18.8,21.4,0.3,0.4,0.8,0.109,0.1,1.5,1.6,0.3,False
johnske04,Keldon Johnson,SMALL FORWARD,20,SAN ANTONIO SPURS,17,301,19.1,0.711,0.247,0.494,3.6,16.8,10.2,7.2,2.2,0.6,10.7,17.4,0.8,0.2,1.1,0.174,1.5,0.0,1.5,0.3,False
johnsst04,Stanley Johnson,POWER FORWARD,23,TORONTO RAPTORS,25,150,9.9,0.454,0.407,0.271,5.0,20.6,13.0,19.4,1.9,2.6,18.5,23.1,-0.3,0.3,0.0,0.014,-3.9,1.4,-2.6,0.0,False
johnsty01,Tyler Johnson,POINT GUARD,27,PHOENIX SUNS,31,515,8.1,0.481,0.485,0.187,2.1,9.2,5.6,13.3,1.1,1.4,11.5,17.3,-0.2,0.3,0.2,0.014,-3.0,-0.6,-3.6,-0.2,False
johnsty01,Tyler Johnson,SHOOTING GUARD,27,BROOKLYN NETS,8,194,15.6,0.552,0.456,0.228,4.4,8.4,6.4,18.6,1.0,0.4,5.4,19.8,0.4,0.1,0.6,0.144,0.6,-1.7,-1.1,0.0,False
jokicni01,Nikola Jokić,CENTER,24,DENVER NUGGETS,73,2336,24.9,0.605,0.238,0.281,8.0,26.1,17.1,35.2,1.8,1.7,15.8,26.6,6.7,3.1,9.8,0.202,5.5,2.0,7.4,5.5,False
jonesda03,Damian Jones,CENTER,24,ATLANTA HAWKS,55,887,15.6,0.712,0.051,0.472,8.9,16.2,12.5,5.6,1.4,3.8,11.5,11.4,2.2,0.6,2.8,0.152,-1.6,0.1,-1.5,0.1,False
jonesde02,Derrick Jones Jr.,SMALL FORWARD,22,MIAMI HEAT,59,1375,14.9,0.62,0.378,0.352,5.6,13.1,9.5,6.7,2.1,2.7,6.9,13.9,2.6,1.8,4.4,0.153,-0.3,1.1,0.7,1.0,False
jonesty01,Tyus Jones,POINT GUARD,23,MEMPHIS GRIZZLIES,65,1232,15.7,0.532,0.289,0.135,0.8,7.9,4.4,32.0,2.2,0.4,10.8,17.2,1.9,1.1,3.0,0.117,0.4,0.2,0.6,0.8,False
jordade01,DeAndre Jordan,CENTER,31,BROOKLYN NETS,56,1234,19.9,0.682,0.0,0.425,12.1,34.5,23.5,12.6,0.7,3.5,17.8,14.1,3.0,2.2,5.2,0.2,1.2,1.8,3.0,1.5,False
josepco01,Cory Joseph,POINT GUARD,28,SACRAMENTO KINGS,72,1759,10.1,0.517,0.386,0.17,2.7,9.4,6.0,19.1,1.5,1.1,15.3,12.9,1.2,1.1,2.3,0.062,-2.1,0.1,-2.0,0.0,False
kabenmf01,Mfiondu Kabengele,CENTER,22,LOS ANGELES CLIPPERS,12,64,18.2,0.614,0.625,0.156,1.7,15.8,8.9,4.9,1.5,2.8,5.5,23.7,0.1,0.1,0.2,0.173,2.3,-0.1,2.2,0.1,False
kaminfr01,Frank Kaminsky,CENTER,26,PHOENIX SUNS,39,777,14.2,0.545,0.404,0.293,4.9,20.4,12.6,14.3,0.9,1.1,9.6,21.0,0.7,0.7,1.4,0.087,-0.1,-0.4,-0.5,0.3,False
kanteen01,Enes Kanter,CENTER,27,BOSTON CELTICS,58,983,22.4,0.599,0.02,0.284,18.0,28.9,23.5,8.8,1.1,3.9,12.5,19.4,2.6,1.8,4.4,0.214,1.8,-0.3,1.5,0.9,False
kennalu01,Luke Kennard,SHOOTING GUARD,23,DETROIT PISTONS,28,922,14.4,0.589,0.535,0.219,1.1,11.1,6.0,19.2,0.6,0.5,10.3,19.8,1.6,0.3,1.9,0.1,1.1,-1.4,-0.3,0.4,False
kiddst01,Stanton Kidd,SHOOTING GUARD,27,UTAH JAZZ,4,15,-13.7,0.0,0.333,0.0,0.0,21.3,11.0,8.0,0.0,0.0,40.0,14.6,-0.1,0.0,-0.1,-0.327,-15.7,-1.3,-17.0,-0.1,False
kiddgmi01,Michael Kidd-Gilchrist,POWER FORWARD,26,CHARLOTTE HORNETS,12,160,6.1,0.421,0.321,0.17,5.9,18.4,11.9,9.5,0.0,1.7,10.9,17.6,-0.2,0.1,-0.1,-0.028,-5.3,-1.6,-6.9,-0.2,False
kiddgmi01,Michael Kidd-Gilchrist,POWER FORWARD,26,DALLAS MAVERICKS,13,121,1.7,0.395,0.231,0.385,4.4,23.1,13.9,4.0,0.8,2.1,37.2,8.5,-0.2,0.1,-0.1,-0.032,-7.6,-0.4,-8.0,-0.2,False
kinglo02,Louis King,SMALL FORWARD,20,DETROIT PISTONS,10,62,6.2,0.448,0.524,0.143,1.8,16.7,9.2,11.8,1.6,0.0,8.2,17.1,-0.1,0.0,0.0,-0.007,-5.1,-1.1,-6.2,-0.1,False
klebima01,Maxi Kleber,POWER FORWARD,28,DALLAS MAVERICKS,74,1890,13.6,0.605,0.621,0.181,6.3,15.1,10.8,6.3,0.6,3.8,9.5,13.9,3.2,1.7,4.8,0.123,0.4,0.0,0.4,1.1,False
knighbr03,Brandon Knight,SHOOTING GUARD,28,CLEVELAND CAVALIERS,16,241,5.4,0.431,0.744,0.151,1.4,7.9,4.6,18.0,1.0,0.7,14.9,19.1,-0.3,0.0,-0.3,-0.062,-3.9,-2.7,-6.7,-0.3,False
knighbr03,Brandon Knight,POINT GUARD,28,DETROIT PISTONS,9,221,11.9,0.576,0.827,0.259,0.5,10.4,5.4,25.6,1.1,0.4,19.6,22.2,0.1,0.1,0.2,0.046,0.5,-2.5,-2.0,0.0,False
knoxke01,Kevin Knox,SMALL FORWARD,20,NEW YORK KNICKS,65,1166,8.3,0.47,0.496,0.252,2.5,14.7,8.4,7.4,1.0,2.3,9.2,17.8,-0.5,0.7,0.2,0.007,-3.1,-1.1,-4.2,-0.7,False
konchjo01,John Konchar,SHOOTING GUARD,23,MEMPHIS GRIZZLIES,19,181,18.0,0.713,0.27,0.054,10.7,16.6,13.7,16.2,1.8,1.5,15.6,10.3,0.5,0.2,0.7,0.182,2.5,2.0,4.5,0.3,False
korkmfu01,Furkan Korkmaz,SHOOTING GUARD,22,PHILADELPHIA 76ERS,72,1559,12.0,0.579,0.632,0.181,1.3,10.6,6.0,7.3,1.3,0.9,8.8,18.4,1.4,1.4,2.8,0.085,-0.3,-1.0,-1.3,0.3,False
kornelu01,Luke Kornet,CENTER,24,CHICAGO BULLS,36,559,12.7,0.539,0.578,0.15,4.1,12.9,8.3,8.5,0.9,4.4,6.6,16.3,0.5,0.6,1.1,0.091,-0.9,-0.2,-1.2,0.1,False
korveky01,Kyle Korver,SMALL FORWARD,38,MILWAUKEE BUCKS,58,960,11.3,0.62,0.809,0.14,1.6,10.4,6.3,9.2,1.2,1.1,13.4,15.4,0.9,1.5,2.5,0.124,-0.6,0.7,0.1,0.5,False
kurucro01,Rodions Kurucs,POWER FORWARD,21,BROOKLYN NETS,47,684,8.9,0.555,0.508,0.215,3.9,16.6,10.4,10.4,1.7,0.6,19.2,14.7,-0.1,0.8,0.8,0.055,-3.6,0.8,-2.8,-0.1,False
kuzmaky01,Kyle Kuzma,POWER FORWARD,24,LOS ANGELES LAKERS,61,1526,12.2,0.531,0.407,0.232,3.8,15.7,9.8,7.6,0.9,1.5,11.0,22.9,0.1,1.9,2.0,0.063,-1.6,-1.0,-2.6,-0.2,False
labissk01,Skal Labissière,CENTER,23,PORTLAND TRAIL BLAZERS,33,567,15.4,0.588,0.088,0.224,12.1,19.0,15.6,10.1,0.6,4.7,15.7,14.3,1.0,0.4,1.4,0.119,-1.5,0.2,-1.3,0.1,False
lambje01,Jeremy Lamb,SHOOTING GUARD,27,INDIANA PACERS,46,1291,14.0,0.547,0.33,0.23,2.1,14.8,8.5,10.5,2.1,1.5,8.7,19.6,0.9,1.8,2.7,0.099,-1.1,0.8,-0.4,0.5,False
langfro01,Romeo Langford,SHOOTING GUARD,20,BOSTON CELTICS,32,370,5.4,0.434,0.338,0.313,4.4,7.4,5.9,4.5,1.0,2.0,10.8,11.8,-0.2,0.4,0.2,0.025,-4.7,-0.3,-4.9,-0.3,False
lavinza01,Zach LaVine,SHOOTING GUARD,24,CHICAGO BULLS,60,2085,19.4,0.568,0.404,0.279,2.1,13.8,7.7,21.7,2.0,1.3,13.3,31.7,1.8,2.2,4.0,0.091,3.2,-0.8,2.4,2.4,False
lawvi01,Vic Law,POWER FORWARD,24,ORLANDO MAGIC,8,62,3.7,0.363,0.389,0.333,3.4,16.2,9.6,6.7,1.6,0.0,8.8,15.8,-0.1,0.1,-0.1,-0.052,-7.1,-2.5,-9.6,-0.1,False
laymaja01,Jake Layman,SMALL FORWARD,25,MINNESOTA TIMBERWOLVES,23,505,10.3,0.544,0.402,0.179,3.4,8.7,6.0,4.4,1.6,1.6,11.1,17.7,0.0,0.3,0.3,0.03,-2.7,-1.0,-3.7,-0.2,False
leaftj01,T.J. Leaf,POWER FORWARD,22,INDIANA PACERS,28,222,12.9,0.451,0.209,0.186,11.5,23.5,17.5,5.7,2.2,1.6,7.9,20.0,-0.1,0.4,0.3,0.061,-2.5,0.1,-2.4,0.0,False
lecquja01,Jalen Lecque,SHOOTING GUARD,19,PHOENIX SUNS,5,32,2.7,0.46,0.4,0.2,0.0,7.0,3.5,8.6,0.0,0.0,15.5,17.1,0.0,0.0,0.0,-0.065,-7.1,-2.9,-10.0,-0.1,False
leeco01,Courtney Lee,SHOOTING GUARD,34,DALLAS MAVERICKS,24,345,10.8,0.629,0.573,0.085,2.2,7.5,4.9,4.7,2.5,1.5,11.4,11.9,0.3,0.3,0.7,0.092,-2.1,1.5,-0.6,0.1,False
leeda03,Damion Lee,SHOOTING GUARD,27,GOLDEN STATE WARRIORS,49,1423,12.7,0.548,0.468,0.247,2.4,16.3,9.1,14.4,1.7,0.4,10.6,19.0,0.9,0.8,1.7,0.058,-1.5,-0.8,-2.3,-0.1,False
lenal01,Alex Len,CENTER,26,ATLANTA HAWKS,40,745,17.5,0.59,0.215,0.312,9.8,23.6,16.6,8.7,1.3,3.7,11.7,18.6,1.1,0.6,1.8,0.113,-0.2,-0.2,-0.4,0.3,False
lenal01,Alex Len,CENTER,26,SACRAMENTO KINGS,15,225,18.2,0.64,0.051,0.407,15.1,30.8,22.8,5.2,0.6,6.4,18.7,16.5,0.4,0.3,0.7,0.15,-1.3,-0.3,-1.6,0.0,False
leonaka01,Kawhi Leonard,SMALL FORWARD,28,LOS ANGELES CLIPPERS,57,1848,26.9,0.589,0.287,0.355,3.1,19.1,11.3,26.4,2.6,1.6,10.2,33.0,5.4,3.3,8.7,0.226,6.5,2.4,8.9,5.1,False
leoname01,Meyers Leonard,CENTER,27,MIAMI HEAT,51,1034,10.6,0.627,0.547,0.12,3.4,24.0,14.1,7.6,0.7,1.4,13.7,12.2,0.9,1.2,2.1,0.096,-1.3,0.4,-0.9,0.3,False
leverca01,Caris LeVert,SHOOTING GUARD,25,BROOKLYN NETS,45,1330,16.1,0.514,0.301,0.269,3.9,10.7,7.4,25.0,1.9,0.6,12.6,29.5,0.1,1.4,1.5,0.055,0.6,-0.9,-0.3,0.5,False
lillada01,Damian Lillard,POINT GUARD,29,PORTLAND TRAIL BLAZERS,66,2474,26.9,0.627,0.5,0.384,1.4,10.5,6.0,34.4,1.3,0.8,11.0,30.3,10.9,0.7,11.6,0.225,8.3,-0.9,7.5,5.9,False
littlna01,Nassir Little,POWER FORWARD,19,PORTLAND TRAIL BLAZERS,48,573,9.6,0.505,0.391,0.291,5.7,13.9,9.9,5.0,1.1,2.1,8.1,13.7,0.3,0.3,0.6,0.047,-2.9,-0.6,-3.5,-0.2,False
looneke01,Kevon Looney,CENTER,23,GOLDEN STATE WARRIORS,20,262,9.4,0.403,0.177,0.152,11.2,16.3,13.6,11.1,2.2,2.1,12.5,15.7,-0.2,0.2,0.0,0.006,-4.8,-0.8,-5.6,-0.2,False
lopezbr01,Brook Lopez,CENTER,31,MILWAUKEE BUCKS,68,1817,15.0,0.551,0.484,0.227,3.4,13.0,8.5,7.4,1.2,7.9,8.7,18.3,1.4,4.1,5.5,0.145,-0.4,2.5,2.0,1.9,False
lopezro01,Robin Lopez,CENTER,31,MILWAUKEE BUCKS,66,958,10.2,0.554,0.351,0.177,6.2,10.2,8.3,6.3,0.5,4.1,16.4,16.6,-0.1,1.6,1.5,0.077,-3.0,0.4,-2.6,-0.2,False
loveke01,Kevin Love,POWER FORWARD,31,CLEVELAND CAVALIERS,56,1780,17.9,0.599,0.536,0.301,3.3,31.1,17.1,15.4,0.9,0.9,14.5,23.1,2.5,1.3,3.8,0.101,2.6,-0.5,2.0,1.8,False
lowryky01,Kyle Lowry,POINT GUARD,33,TORONTO RAPTORS,58,2098,17.7,0.59,0.58,0.427,1.6,12.8,7.3,30.6,1.9,1.2,15.7,23.1,4.2,3.3,7.5,0.171,2.2,1.0,3.2,2.8,False
luwawti01,Timothé Luwawu-Cabarrot,SMALL FORWARD,24,BROOKLYN NETS,47,853,11.0,0.599,0.595,0.301,3.6,11.6,7.7,4.9,1.0,0.7,10.8,16.8,0.9,0.7,1.7,0.095,-1.8,-0.5,-2.2,-0.1,False
lylestr01,Trey Lyles,POWER FORWARD,24,SAN ANTONIO SPURS,63,1271,12.6,0.557,0.49,0.131,6.0,24.6,15.3,7.2,1.1,1.9,9.7,13.6,1.2,1.0,2.2,0.083,-0.5,-0.7,-1.2,0.3,False
maconda01,Daryl Macon,POINT GUARD,24,MIAMI HEAT,4,14,-3.1,0.5,0.667,0.0,0.0,0.0,0.0,9.7,0.0,0.0,40.0,15.7,0.0,0.0,0.0,-0.161,-7.0,-4.4,-11.4,0.0,False
macurjp01,J.P. Macura,SHOOTING GUARD,24,CLEVELAND CAVALIERS,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022,-5.2,-1.2,-6.4,0.0,False
magetjo01,Josh Magette,POINT GUARD,30,ORLANDO MAGIC,8,38,5.1,0.378,0.267,0.133,2.7,14.6,8.5,19.2,3.8,2.4,23.9,23.7,-0.2,0.1,-0.1,-0.127,-7.9,1.6,-6.2,0.0,False
mahinia01,Ian Mahinmi,CENTER,33,WASHINGTON WIZARDS,38,808,14.2,0.545,0.124,0.538,10.1,19.7,14.7,8.3,1.8,4.8,14.8,15.7,0.7,0.7,1.4,0.083,-2.8,0.0,-2.7,-0.2,False
makerth01,Thon Maker,CENTER,22,DETROIT PISTONS,60,776,13.7,0.582,0.332,0.57,7.8,16.7,12.2,8.0,1.6,4.2,15.7,16.1,0.7,0.8,1.5,0.096,-2.1,0.7,-1.4,0.1,False
mannte01,Terance Mann,SMALL FORWARD,23,LOS ANGELES CLIPPERS,41,362,10.6,0.545,0.253,0.342,2.9,12.6,7.9,19.3,1.4,1.2,16.5,12.6,0.4,0.4,0.8,0.106,-2.8,1.2,-1.6,0.0,False
marjabo01,Boban Marjanović,CENTER,31,DALLAS MAVERICKS,44,422,25.7,0.612,0.081,0.27,16.6,32.1,24.5,8.3,0.9,2.0,11.3,26.9,1.2,0.6,1.8,0.2,2.8,-1.6,1.2,0.3,False
markkla01,Lauri Markkanen,POWER FORWARD,22,CHICAGO BULLS,50,1492,14.3,0.56,0.536,0.259,4.2,19.7,11.6,7.6,1.4,1.5,11.0,21.1,1.0,1.6,2.6,0.084,0.2,-0.8,-0.6,0.5,False
martica02,Caleb Martin,SMALL FORWARD,24,CHARLOTTE HORNETS,18,317,12.0,0.595,0.44,0.25,3.3,10.0,6.5,11.1,1.9,2.0,13.9,15.0,0.3,0.2,0.5,0.081,-1.6,0.6,-1.0,0.1,False
martico01,Cody Martin,SMALL FORWARD,24,CHARLOTTE HORNETS,48,903,10.5,0.505,0.372,0.314,4.4,15.1,9.6,15.7,2.2,0.9,15.7,13.6,0.2,0.8,1.0,0.052,-3.1,1.0,-2.2,0.0,False
martije02,Jeremiah Martin,POINT GUARD,23,BROOKLYN NETS,9,99,21.8,0.541,0.34,0.264,1.1,9.2,5.2,30.8,3.3,1.7,6.3,26.7,0.2,0.1,0.4,0.176,1.5,1.7,3.2,0.1,False
martike03,Kelan Martin,SMALL FORWARD,24,MINNESOTA TIMBERWOLVES,31,495,9.2,0.506,0.53,0.171,2.5,18.6,10.2,6.8,0.7,1.5,9.3,17.8,-0.1,0.3,0.2,0.023,-3.3,-1.0,-4.3,-0.3,False
masonfr01,Frank Mason III,POINT GUARD,25,MILWAUKEE BUCKS,9,118,16.9,0.53,0.412,0.333,4.5,11.1,8.0,35.0,1.9,0.7,15.8,24.3,0.1,0.2,0.4,0.143,-0.6,0.6,0.0,0.1,False
mathega01,Garrison Mathews,SHOOTING GUARD,23,WASHINGTON WIZARDS,18,227,13.1,0.691,0.821,0.607,2.8,9.0,5.8,5.8,1.6,0.4,10.1,14.5,0.6,0.1,0.6,0.131,-0.6,-0.5,-1.1,0.1,False
matthwe02,Wesley Matthews,SHOOTING GUARD,33,MILWAUKEE BUCKS,67,1635,8.1,0.547,0.704,0.161,1.4,8.2,5.0,7.1,1.1,0.5,8.7,12.5,0.8,2.4,3.2,0.093,-2.6,0.7,-1.8,0.1,False
mbahalu01,Luc Mbah a Moute,POWER FORWARD,33,HOUSTON ROCKETS,3,25,6.4,0.425,0.4,0.4,4.2,4.2,4.2,0.0,3.7,0.0,14.5,11.4,0.0,0.0,0.0,-0.008,-5.2,-2.2,-7.4,0.0,False
mccawpa01,Patrick McCaw,SMALL FORWARD,24,TORONTO RAPTORS,37,908,7.3,0.5,0.438,0.111,2.3,7.6,5.0,11.5,2.0,0.4,14.6,9.4,0.2,1.2,1.4,0.075,-3.6,1.8,-1.8,0.0,False
mccolcj01,CJ McCollum,SHOOTING GUARD,28,PORTLAND TRAIL BLAZERS,70,2556,17.0,0.541,0.378,0.136,1.9,10.2,6.1,19.1,1.0,1.4,8.1,25.9,3.5,0.6,4.1,0.077,2.3,-1.8,0.5,1.6,False
mccontj01,T.J. McConnell,POINT GUARD,27,INDIANA PACERS,71,1326,16.5,0.54,0.041,0.102,3.2,12.4,7.8,37.6,2.0,0.7,18.9,17.5,1.7,1.7,3.3,0.121,0.1,0.4,0.5,0.8,False
